At1,At2,At3,At4,At5,At6,At7,At8,At9,At10,At11,At12,At13,At14,At15,At16,Class_label
2, 37, 8, 25, 42, 0, 89, 28, 100, 59, 98, 96, 23, 100, 0, 62, 0
38, 47, 43, 95, 100, 100, 96, 61, 84, 51, 85, 26, 52, 0, 0, 2, 3
72, 48, 100, 75, 75, 100, 22, 41, 0, 58, 57, 51, 82, 2, 62, 0, 9
70, 100, 81, 27, 11, 56, 0, 28, 51, 40, 92, 36, 80, 9, 100, 0, 4
0, 22, 4, 47, 70, 73, 100, 56, 90, 89, 66, 60, 46, 30, 98, 0, 1
23, 71, 28, 49, 57, 32, 23, 0, 3, 25, 0, 65, 34, 96, 100, 11, 5
0, 83, 28, 100, 85, 88, 74, 27, 43, 65, 8, 96, 38, 20, 44, 69, 7
9, 93, 0, 54, 12, 15, 62, 0, 99, 29, 100, 70, 97, 100, 26, 78, 0
79, 95, 85, 100, 78, 94, 73, 55, 61, 13, 50, 0, 53, 32, 100, 32, 7
87, 74, 74, 100, 22, 87, 21, 68, 100, 72, 88, 33, 55, 0, 0, 38, 9
27, 85, 89, 41, 64, 11, 15, 0, 0, 33, 2, 75, 46, 96, 100, 100, 5
100, 100, 50, 85, 16, 58, 4, 25, 1, 0, 24, 15, 40, 27, 0, 6, 6
2, 97, 55, 100, 67, 65, 91, 25, 17, 0, 0, 43, 45, 46, 100, 32, 7
42, 48, 100, 100, 80, 98, 32, 76, 58, 60, 86, 28, 48, 0, 0, 14, 5
4, 76, 0, 33, 34, 0, 84, 82, 100, 61, 72, 100, 25, 90, 14, 45, 0
49, 100, 13, 69, 0, 26, 30, 0, 74, 19, 100, 56, 55, 94, 36, 98, 0
82, 100, 0, 85, 67, 49, 16, 4, 6, 0, 12, 51, 82, 77, 4, 99, 8
47, 38, 20, 100, 85, 75, 3, 46, 100, 35, 86, 9, 4, 0, 0, 8, 3
92, 100, 45, 88, 19, 53, 20, 14, 69, 0, 24, 31, 48, 37, 0, 32, 6
0, 71, 29, 100, 70, 88, 65, 38, 28, 10, 58, 16, 56, 11, 100, 0, 2
100, 100, 48, 84, 15, 53, 1, 19, 47, 26, 100, 24, 97, 39, 0, 97, 6
42, 12, 0, 67, 38, 29, 96, 0, 25, 54, 65, 61, 100, 100, 18, 91, 8
1, 77, 68, 65, 0, 69, 25, 98, 74, 100, 84, 67, 84, 33, 100, 97, 9
74, 100, 37, 86, 6, 56, 15, 22, 45, 0, 49, 99, 55, 32, 0, 40, 6
57, 100, 22, 37, 4, 52, 0, 23, 36, 0, 100, 9, 67, 76, 7, 15, 6
0, 30, 3, 31, 82, 78, 100, 50, 71, 76, 59, 50, 59, 25, 65, 0, 1
32, 68, 20, 94, 42, 0, 83, 15, 100, 56, 80, 72, 36, 3, 0, 73, 0
95, 71, 32, 61, 48, 81, 100, 0, 97, 5, 57, 50, 23, 89, 98, 100, 5
24, 75, 60, 100, 74, 63, 45, 34, 2, 0, 20, 15, 41, 57, 3, 8, 2
0, 77, 23, 57, 100, 19, 54, 0, 53, 24, 23, 58, 75, 80, 39, 45, 8
31, 100, 28, 76, 71, 13, 24, 29, 100, 30, 39, 67, 9, 33, 82, 31, 4
85, 100, 80, 95, 37, 67, 2, 37, 0, 27, 76, 0, 100, 25, 7, 25, 6
19, 13, 28, 53, 22, 100, 5, 97, 39, 54, 100, 23, 56, 0, 0, 19, 8
72, 29, 40, 100, 60, 68, 100, 90, 85, 87, 88, 54, 63, 2, 0, 0, 9
0, 77, 40, 64, 54, 28, 43, 0, 38, 36, 13, 72, 49, 96, 100, 100, 5
83, 97, 0, 100, 58, 98, 100, 84, 93, 62, 71, 91, 46, 21, 32, 0, 7
42, 100, 0, 66, 61, 57, 64, 12, 19, 0, 11, 47, 30, 90, 100, 96, 5
36, 30, 13, 75, 11, 11, 100, 78, 63, 85, 41, 57, 18, 29, 0, 33, 4
95, 90, 70, 2, 0, 100, 0, 66, 69, 84, 100, 27, 53, 66, 16, 54, 5
85, 85, 60, 100, 28, 69, 85, 68, 97, 68, 100, 30, 66, 0, 0, 9, 9
52, 18, 3, 24, 100, 72, 64, 100, 0, 62, 84, 76, 86, 50, 77, 0, 9
0, 48, 17, 64, 53, 84, 93, 88, 70, 79, 85, 86, 72, 26, 68, 0, 1
100, 100, 59, 100, 17, 85, 15, 50, 55, 30, 85, 22, 50, 0, 3, 6, 5
0, 94, 56, 49, 100, 95, 73, 22, 59, 12, 43, 99, 26, 31, 87, 32, 7
11, 81, 60, 100, 65, 89, 69, 55, 8, 24, 0, 0, 7, 3, 67, 43, 7
25, 27, 24, 100, 61, 90, 31, 64, 77, 98, 100, 27, 68, 4, 0, 0, 3
0, 100, 51, 99, 70, 67, 57, 27, 59, 0, 100, 26, 57, 41, 5, 40, 7
35, 84, 71, 100, 100, 79, 72, 52, 35, 31, 0, 19, 39, 0, 88, 76, 2
94, 86, 57, 54, 100, 78, 71, 46, 93, 21, 30, 0, 4, 32, 74, 34, 7
45, 41, 6, 48, 0, 2, 46, 0, 83, 34, 100, 80, 63, 100, 19, 78, 0
97, 91, 33, 93, 55, 46, 54, 0, 0, 10, 49, 49, 100, 25, 30, 62, 8
80, 83, 69, 100, 65, 75, 82, 30, 51, 0, 15, 22, 0, 82, 9, 39, 7
68, 76, 75, 55, 33, 82, 78, 76, 75, 55, 100, 23, 16, 4, 0, 0, 9
100, 97, 88, 100, 53, 70, 25, 36, 17, 0, 38, 10, 41, 39, 0, 29, 6
39, 96, 47, 46, 43, 28, 6, 0, 7, 45, 15, 93, 46, 100, 100, 100, 5
22, 61, 54, 94, 62, 32, 56, 58, 51, 81, 0, 4, 55, 1, 100, 0, 1
0, 100, 97, 100, 1, 63, 33, 40, 100, 48, 94, 65, 93, 32, 90, 0, 4
0, 25, 44, 55, 76, 78, 100, 100, 80, 74, 61, 47, 43, 21, 27, 0, 1
63, 100, 41, 93, 0, 36, 94, 40, 24, 63, 72, 78, 49, 39, 82, 57, 4
3, 76, 66, 74, 100, 100, 28, 43, 3, 59, 76, 9, 74, 40, 59, 0, 9
48, 78, 20, 66, 44, 28, 18, 0, 66, 15, 83, 45, 74, 79, 69, 100, 0
61, 14, 100, 18, 82, 93, 55, 29, 42, 78, 3, 7, 0, 27, 85, 35, 7
58, 89, 15, 54, 0, 30, 33, 0, 79, 32, 100, 72, 54, 91, 45, 70, 0
66, 89, 67, 100, 99, 81, 33, 61, 64, 38, 67, 58, 38, 1, 0, 0, 3
48, 45, 13, 62, 94, 21, 44, 0, 89, 29, 63, 70, 60, 100, 39, 84, 0
90, 46, 47, 71, 66, 100, 59, 98, 59, 72, 70, 38, 87, 8, 100, 0, 1
39, 76, 83, 81, 100, 100, 65, 80, 30, 12, 9, 41, 0, 20, 39, 0, 1
55, 66, 51, 100, 86, 58, 63, 42, 25, 9, 0, 4, 65, 23, 100, 0, 2
40, 93, 100, 100, 62, 94, 2, 79, 38, 64, 34, 39, 61, 10, 0, 0, 5
12, 69, 19, 42, 78, 99, 31, 66, 47, 35, 0, 50, 29, 3, 100, 0, 2
100, 100, 95, 87, 21, 60, 0, 27, 31, 0, 93, 0, 9, 37, 32, 55, 6
17, 75, 47, 100, 63, 69, 47, 35, 15, 87, 45, 0, 50, 5, 10, 0, 2
47, 66, 47, 100, 65, 67, 66, 28, 0, 12, 18, 31, 60, 19, 100, 71, 2
33, 79, 75, 100, 99, 75, 71, 45, 24, 94, 0, 77, 55, 21, 100, 88, 2
88, 76, 51, 100, 77, 77, 31, 42, 0, 15, 67, 0, 51, 5, 100, 32, 2
84, 74, 36, 80, 32, 74, 58, 34, 49, 0, 17, 8, 48, 37, 100, 7, 8
9, 89, 54, 100, 74, 74, 56, 6, 25, 18, 0, 3, 50, 5, 100, 26, 2
52, 100, 25, 67, 0, 3, 46, 28, 100, 33, 99, 65, 73, 35, 53, 13, 4
76, 100, 84, 90, 41, 60, 92, 31, 100, 79, 93, 42, 56, 13, 0, 14, 9
0, 70, 8, 100, 56, 76, 69, 50, 38, 15, 10, 10, 58, 0, 100, 71, 2
14, 77, 53, 100, 79, 77, 96, 72, 4, 36, 100, 9, 50, 0, 0, 1, 3
90, 95, 50, 82, 40, 45, 61, 46, 100, 65, 52, 91, 77, 43, 75, 0, 4
32, 95, 32, 65, 0, 25, 35, 0, 79, 13, 100, 49, 81, 85, 37, 100, 0
62, 73, 23, 69, 0, 90, 68, 100, 100, 78, 77, 50, 43, 24, 2, 0, 9
98, 100, 7, 86, 0, 22, 40, 0, 29, 19, 100, 59, 65, 89, 15, 94, 0
32, 63, 52, 61, 86, 69, 70, 24, 24, 5, 0, 4, 83, 2, 100, 1, 2
70, 100, 28, 71, 26, 20, 0, 0, 88, 52, 72, 67, 100, 99, 49, 92, 8
53, 100, 0, 42, 7, 43, 100, 52, 50, 15, 16, 91, 14, 44, 28, 0, 4
21, 86, 55, 100, 87, 79, 62, 49, 83, 38, 100, 12, 52, 0, 0, 4, 3
40, 100, 0, 58, 93, 59, 6, 92, 58, 52, 9, 0, 61, 34, 0, 38, 8
0, 75, 38, 13, 90, 90, 90, 99, 76, 6, 55, 52, 48, 43, 100, 55, 7
44, 61, 69, 34, 69, 0, 0, 44, 45, 46, 100, 83, 93, 100, 51, 90, 8
47, 44, 54, 5, 99, 72, 55, 45, 26, 21, 0, 0, 12, 5, 100, 4, 2
38, 83, 0, 52, 21, 100, 27, 67, 54, 20, 2, 0, 35, 4, 100, 7, 1
32, 84, 66, 100, 100, 80, 64, 93, 30, 87, 59, 24, 36, 52, 0, 91, 8
11, 72, 28, 100, 54, 78, 56, 38, 19, 10, 0, 6, 50, 5, 9, 0, 2
90, 71, 87, 100, 5, 86, 0, 54, 85, 65, 100, 72, 56, 34, 96, 0, 9
0, 76, 27, 100, 63, 82, 42, 40, 26, 12, 36, 41, 60, 31, 100, 0, 2
100, 100, 53, 79, 93, 54, 99, 24, 45, 0, 98, 61, 51, 21, 82, 100, 6
86, 74, 21, 100, 0, 59, 66, 38, 100, 0, 12, 8, 49, 49, 100, 40, 8
0, 88, 45, 100, 66, 48, 27, 48, 61, 43, 4, 52, 60, 0, 7, 4, 3
87, 96, 62, 81, 92, 100, 66, 92, 99, 17, 100, 52, 55, 88, 0, 0, 9
88, 99, 89, 100, 63, 41, 15, 48, 81, 20, 58, 0, 86, 10, 24, 74, 6
39, 79, 8, 32, 1, 62, 40, 0, 87, 1, 18, 69, 32, 100, 25, 71, 0
17, 97, 67, 100, 72, 76, 39, 81, 33, 6, 0, 93, 15, 30, 94, 29, 7
54, 92, 66, 100, 39, 84, 24, 0, 61, 50, 9, 33, 0, 75, 0, 0, 1
38, 85, 0, 59, 48, 47, 68, 18, 22, 0, 11, 50, 2, 94, 100, 100, 5
33, 29, 71, 79, 11, 48, 81, 1, 31, 81, 80, 80, 62, 33, 45, 0, 4
0, 6, 44, 60, 83, 83, 100, 100, 6, 76, 50, 51, 60, 26, 22, 0, 1
0, 98, 72, 100, 73, 70, 57, 36, 50, 0, 18, 2, 26, 31, 41, 36, 7
91, 100, 29, 85, 20, 56, 0, 22, 45, 42, 100, 9, 60, 25, 18, 2, 6
100, 92, 60, 100, 57, 80, 94, 97, 81, 72, 64, 43, 34, 9, 0, 0, 9
81, 100, 61, 85, 91, 60, 91, 82, 92, 48, 75, 23, 42, 89, 10, 0, 9
15, 63, 33, 100, 68, 70, 74, 19, 8, 0, 0, 6, 50, 29, 100, 4, 2
0, 96, 41, 100, 76, 87, 55, 44, 36, 0, 92, 60, 24, 42, 100, 47, 7
29, 82, 0, 49, 10, 1, 57, 6, 23, 34, 100, 83, 55, 100, 18, 81, 0
0, 90, 37, 100, 58, 69, 55, 32, 47, 50, 25, 33, 55, 44, 100, 46, 7
65, 100, 0, 79, 43, 41, 99, 0, 10, 3, 71, 42, 31, 99, 45, 70, 8
47, 49, 46, 100, 59, 34, 39, 39, 83, 28, 0, 16, 53, 15, 58, 86, 2
9, 96, 93, 100, 81, 67, 53, 31, 19, 0, 0, 37, 75, 47, 100, 47, 7
9, 100, 43, 50, 19, 71, 42, 63, 39, 56, 91, 26, 54, 2, 0, 0, 5
25, 67, 70, 49, 100, 13, 51, 1, 2, 56, 78, 73, 61, 100, 0, 86, 8
79, 100, 79, 76, 27, 49, 1, 19, 47, 27, 100, 9, 47, 21, 0, 8, 6
44, 76, 61, 81, 66, 70, 41, 38, 70, 0, 0, 36, 33, 36, 100, 62, 8
16, 87, 66, 100, 86, 81, 48, 57, 77, 46, 100, 21, 60, 0, 0, 2, 3
97, 73, 50, 79, 47, 100, 63, 90, 100, 64, 77, 39, 43, 17, 0, 0, 9
79, 89, 43, 100, 63, 79, 28, 55, 52, 41, 100, 25, 53, 9, 31, 0, 3
4, 77, 0, 35, 0, 0, 74, 2, 100, 37, 89, 80, 65, 100, 12, 73, 0
50, 96, 89, 100, 8, 71, 100, 48, 100, 29, 62, 4, 74, 73, 0, 10, 3
100, 99, 69, 48, 54, 12, 44, 41, 42, 58, 55, 0, 47, 17, 0, 29, 6
0, 40, 30, 61, 20, 82, 35, 100, 88, 75, 72, 49, 56, 25, 40, 0, 1
64, 95, 78, 71, 71, 90, 41, 27, 0, 0, 1, 26, 79, 21, 100, 4, 2
87, 80, 22, 67, 24, 66, 7, 82, 0, 14, 76, 14, 69, 24, 100, 0, 2
24, 91, 53, 53, 22, 3, 50, 0, 100, 48, 82, 100, 37, 74, 1, 33, 0
70, 100, 23, 3, 0, 51, 8, 18, 32, 1, 100, 28, 29, 91, 11, 96, 6
13, 87, 14, 87, 93, 44, 43, 0, 28, 15, 0, 47, 39, 15, 100, 100, 5
80, 33, 42, 77, 25, 46, 34, 2, 13, 21, 90, 19, 100, 60, 98, 100, 0
73, 95, 7, 76, 78, 60, 100, 2, 63, 71, 37, 41, 19, 82, 51, 100, 8
0, 39, 22, 58, 61, 79, 3, 100, 100, 81, 88, 54, 86, 26, 97, 0, 1
38, 84, 70, 100, 96, 81, 76, 100, 71, 27, 75, 40, 29, 0, 0, 24, 3
88, 100, 58, 71, 26, 45, 70, 35, 56, 34, 100, 46, 97, 5, 23, 0, 4
73, 99, 37, 100, 62, 75, 89, 91, 99, 51, 100, 13, 52, 0, 2, 1, 9
50, 100, 20, 75, 2, 46, 0, 17, 43, 0, 100, 100, 75, 32, 16, 71, 6
35, 64, 12, 100, 40, 93, 99, 71, 100, 67, 91, 28, 53, 1, 35, 0, 9
100, 100, 57, 91, 22, 62, 83, 31, 18, 1, 100, 4, 85, 22, 10, 7, 6
0, 89, 25, 22, 80, 20, 15, 99, 0, 26, 9, 20, 100, 97, 23, 100, 8
87, 27, 54, 11, 24, 61, 61, 34, 37, 0, 0, 14, 52, 48, 100, 80, 8
46, 100, 31, 95, 8, 69, 0, 17, 56, 39, 100, 50, 65, 75, 54, 92, 4
88, 100, 72, 79, 38, 51, 0, 26, 44, 32, 83, 39, 88, 37, 70, 0, 4
63, 43, 33, 73, 50, 46, 53, 57, 100, 58, 33, 65, 64, 32, 49, 0, 4
100, 83, 43, 100, 27, 65, 86, 98, 59, 42, 0, 21, 49, 58, 99, 89, 8
8, 96, 0, 24, 12, 6, 81, 0, 93, 28, 100, 71, 59, 95, 11, 100, 0
86, 21, 28, 48, 0, 75, 36, 100, 63, 89, 11, 39, 17, 94, 44, 0, 9
100, 77, 99, 56, 50, 68, 67, 31, 38, 0, 31, 16, 31, 49, 34, 92, 8
25, 92, 20, 41, 67, 47, 55, 0, 20, 19, 0, 62, 43, 100, 100, 54, 5
0, 14, 31, 69, 66, 85, 20, 100, 88, 75, 73, 50, 61, 23, 11, 0, 1
100, 100, 2, 93, 22, 60, 14, 21, 58, 0, 12, 26, 99, 54, 0, 94, 6
0, 72, 75, 100, 57, 73, 71, 36, 70, 0, 56, 11, 49, 32, 100, 29, 7
98, 100, 85, 86, 30, 54, 31, 20, 72, 0, 100, 26, 51, 78, 0, 1, 6
17, 97, 25, 59, 85, 83, 7, 82, 27, 51, 23, 0, 100, 87, 19, 33, 8
20, 65, 27, 55, 100, 81, 58, 100, 0, 75, 85, 38, 69, 52, 58, 0, 9
100, 100, 58, 78, 25, 53, 8, 24, 31, 0, 82, 13, 45, 31, 0, 14, 6
0, 85, 98, 100, 84, 89, 73, 48, 71, 6, 48, 0, 37, 28, 100, 33, 7
0, 87, 38, 55, 74, 83, 74, 40, 55, 0, 33, 100, 60, 45, 100, 55, 7
0, 59, 41, 80, 94, 100, 100, 56, 68, 37, 35, 25, 6, 22, 10, 0, 1
24, 85, 3, 6, 28, 52, 59, 5, 0, 0, 1, 52, 64, 94, 100, 92, 5
54, 89, 17, 61, 0, 19, 38, 40, 81, 21, 100, 63, 64, 100, 32, 64, 0
0, 91, 89, 100, 69, 92, 61, 45, 30, 0, 22, 4, 40, 39, 13, 38, 7
36, 88, 6, 81, 89, 6, 69, 28, 9, 38, 100, 55, 72, 29, 62, 0, 4
0, 51, 29, 68, 57, 85, 87, 100, 100, 84, 87, 56, 70, 28, 58, 0, 1
37, 100, 11, 72, 0, 63, 26, 0, 74, 7, 100, 42, 81, 82, 36, 99, 0
3, 85, 42, 96, 88, 89, 2, 60, 26, 36, 0, 11, 41, 0, 100, 2, 2
72, 100, 3, 76, 100, 63, 3, 99, 29, 45, 0, 75, 79, 0, 33, 48, 8
44, 89, 8, 67, 20, 33, 43, 0, 66, 12, 85, 66, 41, 100, 90, 88, 5
43, 78, 68, 19, 100, 62, 82, 58, 76, 60, 78, 14, 36, 7, 0, 76, 3
2, 38, 42, 100, 100, 30, 38, 73, 42, 53, 85, 33, 58, 8, 0, 63, 3
0, 25, 26, 48, 66, 73, 100, 100, 96, 93, 72, 55, 48, 49, 78, 0, 1
0, 0, 36, 9, 69, 53, 91, 51, 18, 78, 81, 100, 47, 86, 64, 63, 9
30, 81, 62, 43, 64, 0, 29, 15, 62, 52, 100, 87, 58, 100, 0, 87, 8
50, 100, 22, 84, 26, 54, 45, 54, 50, 41, 100, 64, 88, 32, 84, 67, 4
42, 82, 80, 100, 100, 82, 70, 58, 32, 37, 0, 14, 39, 95, 100, 1, 2
100, 15, 71, 100, 58, 70, 93, 86, 87, 70, 69, 27, 40, 0, 0, 1, 9
0, 79, 35, 100, 71, 83, 41, 55, 84, 47, 100, 65, 57, 0, 3, 0, 3
71, 100, 55, 18, 0, 38, 93, 43, 18, 52, 82, 80, 66, 88, 60, 0, 4
89, 100, 34, 81, 9, 54, 0, 25, 26, 0, 98, 6, 57, 26, 32, 25, 6
7, 94, 0, 100, 57, 100, 65, 98, 58, 79, 33, 30, 19, 25, 22, 0, 7
65, 86, 79, 100, 35, 69, 0, 39, 72, 34, 100, 66, 61, 35, 100, 0, 4
0, 67, 43, 74, 58, 91, 100, 100, 95, 74, 87, 92, 84, 23, 54, 93, 1
19, 68, 48, 100, 81, 82, 67, 27, 30, 18, 0, 7, 50, 5, 100, 0, 2
16, 71, 29, 100, 61, 81, 59, 77, 24, 12, 0, 2, 50, 5, 100, 0, 2
95, 43, 50, 82, 90, 58, 0, 89, 18, 6, 73, 0, 98, 14, 30, 12, 6
100, 100, 56, 82, 27, 55, 6, 27, 20, 0, 91, 41, 33, 30, 12, 22, 6
0, 98, 46, 24, 35, 84, 39, 42, 23, 0, 100, 22, 56, 50, 44, 57, 7
100, 100, 61, 96, 33, 43, 11, 70, 0, 1, 24, 0, 59, 15, 17, 22, 6
62, 90, 100, 100, 32, 96, 7, 85, 33, 43, 55, 32, 38, 8, 2, 0, 5
29, 59, 56, 31, 0, 81, 48, 55, 45, 0, 11, 63, 45, 52, 100, 88, 8
86, 100, 53, 91, 16, 58, 0, 20, 49, 7, 99, 24, 64, 56, 5, 53, 6
84, 78, 30, 100, 62, 91, 48, 59, 24, 31, 87, 3, 57, 1, 100, 0, 2
0, 82, 35, 100, 74, 98, 68, 64, 40, 37, 18, 15, 58, 34, 100, 0, 2
27, 37, 73, 91, 26, 100, 80, 62, 76, 25, 0, 9, 82, 0, 100, 8, 1
17, 27, 0, 72, 10, 46, 67, 17, 100, 54, 25, 68, 64, 33, 55, 0, 4
36, 100, 33, 89, 67, 60, 100, 94, 89, 68, 67, 44, 51, 17, 50, 29, 7
35, 100, 38, 79, 6, 48, 67, 99, 100, 34, 76, 57, 34, 30, 0, 0, 4
0, 91, 32, 99, 44, 100, 100, 92, 84, 71, 70, 46, 60, 23, 59, 0, 7
12, 57, 50, 84, 62, 100, 66, 58, 98, 16, 0, 28, 39, 5, 74, 0, 1
17, 97, 3, 55, 14, 10, 66, 47, 100, 37, 90, 83, 39, 100, 0, 38, 0
78, 68, 56, 48, 0, 64, 14, 100, 77, 98, 90, 61, 61, 25, 10, 0, 9
0, 64, 31, 89, 72, 68, 100, 39, 87, 74, 74, 49, 72, 24, 64, 34, 1
73, 98, 95, 78, 19, 0, 100, 41, 56, 100, 0, 58, 76, 15, 14, 13, 0
73, 35, 43, 60, 83, 84, 11, 100, 21, 75, 12, 51, 9, 25, 0, 0, 1
46, 6, 1, 69, 0, 33, 64, 29, 100, 42, 75, 84, 65, 46, 4, 0, 4
49, 91, 31, 63, 71, 29, 11, 0, 0, 32, 49, 67, 100, 100, 13, 20, 8
35, 84, 60, 65, 100, 87, 24, 33, 97, 31, 80, 3, 32, 0, 0, 36, 3
0, 100, 13, 76, 0, 75, 49, 99, 100, 90, 84, 56, 53, 24, 38, 0, 9
0, 20, 6, 77, 73, 73, 100, 100, 85, 84, 73, 56, 61, 28, 56, 0, 1
13, 65, 87, 34, 94, 18, 0, 0, 27, 34, 12, 65, 63, 100, 27, 77, 8
0, 64, 49, 72, 73, 100, 65, 48, 62, 9, 8, 2, 23, 0, 57, 4, 1
0, 90, 22, 100, 39, 59, 73, 24, 36, 0, 66, 32, 0, 35, 100, 39, 7
0, 82, 37, 61, 68, 85, 98, 81, 100, 75, 95, 50, 85, 70, 80, 0, 1
68, 100, 55, 83, 27, 56, 0, 27, 14, 0, 100, 2, 73, 27, 52, 11, 6
0, 45, 58, 67, 94, 77, 100, 66, 82, 75, 67, 50, 58, 25, 58, 0, 1
97, 73, 60, 100, 35, 33, 68, 32, 13, 0, 100, 22, 39, 57, 100, 83, 8
95, 69, 60, 100, 35, 66, 63, 28, 64, 46, 0, 23, 41, 56, 94, 51, 8
2, 11, 28, 100, 68, 83, 99, 49, 37, 85, 0, 1, 88, 0, 100, 14, 2
100, 100, 54, 25, 18, 58, 0, 27, 24, 0, 78, 1, 65, 29, 18, 34, 6
100, 78, 45, 64, 33, 74, 22, 100, 54, 90, 63, 59, 61, 29, 64, 0, 9
41, 94, 53, 98, 36, 77, 34, 57, 79, 53, 76, 24, 39, 22, 0, 0, 5
9, 87, 72, 100, 96, 77, 41, 59, 57, 46, 100, 23, 68, 85, 0, 5, 3
44, 96, 36, 64, 84, 91, 26, 100, 30, 58, 100, 49, 67, 0, 0, 18, 9
63, 100, 28, 79, 4, 51, 0, 21, 37, 60, 100, 9, 68, 63, 7, 19, 6
0, 90, 48, 100, 100, 95, 82, 64, 56, 53, 42, 0, 17, 24, 70, 26, 7
5, 100, 30, 92, 17, 64, 0, 37, 57, 27, 89, 46, 89, 28, 100, 25, 4
43, 83, 54, 100, 73, 79, 51, 60, 100, 49, 88, 78, 42, 0, 0, 10, 3
30, 86, 46, 59, 52, 18, 9, 0, 0, 30, 11, 74, 52, 94, 100, 100, 5
28, 58, 25, 97, 73, 100, 69, 59, 44, 22, 0, 28, 79, 10, 38, 1, 2
43, 80, 65, 3, 98, 88, 69, 50, 29, 20, 0, 12, 52, 19, 100, 0, 2
100, 62, 43, 100, 8, 68, 38, 32, 25, 0, 0, 30, 26, 63, 95, 86, 8
26, 88, 84, 100, 93, 67, 3, 34, 28, 73, 0, 14, 51, 19, 77, 0, 2
0, 97, 76, 100, 100, 74, 62, 40, 33, 6, 4, 0, 11, 22, 91, 24, 7
0, 93, 55, 100, 100, 82, 87, 48, 64, 69, 41, 0, 15, 32, 69, 43, 7
0, 100, 1, 58, 20, 17, 58, 0, 94, 88, 100, 80, 69, 92, 28, 90, 0
38, 95, 53, 100, 19, 80, 46, 59, 37, 65, 100, 89, 75, 57, 49, 0, 4
14, 94, 36, 100, 67, 82, 50, 40, 17, 6, 0, 0, 21, 4, 98, 2, 2
71, 97, 0, 61, 11, 14, 60, 0, 100, 30, 92, 78, 37, 100, 23, 76, 0
0, 54, 59, 54, 100, 23, 45, 74, 40, 34, 79, 69, 14, 70, 13, 75, 8
95, 28, 44, 2, 0, 26, 11, 69, 60, 100, 100, 73, 84, 30, 40, 0, 0
35, 74, 1, 42, 100, 9, 62, 0, 76, 38, 82, 76, 48, 100, 0, 82, 8
0, 95, 57, 100, 100, 74, 73, 35, 32, 0, 5, 25, 34, 46, 100, 47, 7
78, 100, 41, 73, 67, 48, 35, 37, 100, 57, 83, 59, 56, 53, 37, 0, 4
29, 63, 78, 83, 100, 100, 83, 80, 61, 60, 33, 40, 11, 20, 0, 0, 1
42, 100, 18, 27, 36, 92, 2, 0, 67, 5, 97, 39, 100, 73, 43, 88, 0
19, 59, 24, 100, 100, 59, 73, 43, 49, 80, 33, 69, 0, 25, 75, 32, 7
0, 54, 31, 99, 69, 87, 100, 100, 83, 75, 79, 50, 81, 24, 100, 0, 1
46, 96, 24, 100, 31, 90, 63, 63, 33, 40, 86, 44, 46, 0, 36, 2, 3
0, 78, 27, 100, 42, 68, 29, 33, 1, 4, 14, 5, 57, 0, 100, 4, 2
59, 85, 80, 100, 24, 4, 42, 0, 0, 24, 49, 66, 100, 88, 4, 90, 8
61, 100, 100, 84, 27, 62, 99, 32, 39, 39, 87, 15, 47, 0, 64, 49, 3
0, 33, 66, 61, 65, 100, 48, 78, 84, 37, 52, 0, 30, 32, 85, 68, 8
95, 100, 16, 90, 0, 62, 17, 68, 100, 90, 80, 59, 68, 29, 58, 0, 9
1, 97, 100, 98, 39, 66, 2, 0, 55, 50, 100, 25, 46, 41, 0, 19, 5
21, 88, 79, 41, 42, 52, 15, 41, 27, 8, 78, 6, 48, 17, 0, 18, 6
0, 74, 26, 98, 64, 100, 76, 71, 56, 41, 30, 14, 60, 1, 100, 0, 2
96, 100, 55, 26, 68, 64, 100, 89, 99, 12, 0, 25, 46, 1, 0, 0, 9
72, 100, 62, 75, 33, 44, 37, 50, 100, 68, 44, 96, 49, 48, 54, 71, 4
96, 35, 31, 60, 0, 76, 37, 100, 28, 94, 100, 60, 35, 27, 95, 0, 9
0, 41, 73, 63, 73, 87, 86, 100, 73, 75, 69, 50, 64, 25, 0, 0, 1
100, 100, 55, 81, 22, 56, 0, 25, 2, 0, 74, 12, 58, 90, 8, 40, 6
35, 92, 12, 47, 21, 0, 71, 8, 53, 48, 82, 75, 32, 90, 0, 18, 0
38, 42, 72, 36, 82, 0, 12, 11, 57, 12, 100, 49, 49, 100, 0, 16, 8
100, 100, 0, 86, 13, 97, 0, 57, 0, 43, 0, 28, 50, 14, 66, 0, 1
57, 70, 81, 16, 72, 84, 60, 35, 50, 0, 0, 4, 70, 96, 100, 33, 1
29, 51, 21, 56, 39, 76, 100, 100, 77, 79, 51, 0, 48, 26, 64, 0, 1
12, 54, 58, 77, 100, 100, 83, 92, 67, 65, 42, 45, 25, 21, 34, 73, 1
0, 93, 57, 100, 100, 84, 89, 45, 82, 5, 63, 85, 97, 26, 100, 3, 7
18, 52, 31, 100, 82, 100, 20, 94, 3, 64, 77, 50, 78, 57, 0, 0, 5
0, 71, 80, 81, 85, 100, 100, 92, 92, 67, 80, 43, 74, 17, 77, 0, 1
0, 82, 99, 32, 70, 88, 91, 100, 76, 75, 75, 50, 61, 25, 54, 0, 1
90, 92, 52, 100, 60, 76, 41, 93, 100, 52, 98, 17, 60, 8, 0, 0, 3
